"1000731","M","0300","0400","M"
"1000735","M","1700","3800","M"
"1000741","M","0200","0300","M"
"1000744","M","2900","1550","M"
"1000749","M","1700","0100","M"
"1000757","M","0500","0400","M"
"1000758","M","0900","9900","M"
"1000764","M","2100","0300","M"
"1000781","M","1700","1300","M"
"1000793","M","2900","0650","M"
"1000802","M","1700","1500","M"
"1000806","M","2900","1550","M"
"1000808","M","7500","3300","M"
"1000818","M","1600","2600","M"
"1000820","M","0800","0300","M"
"1000832","M","1300","0210","M"
"1000839","M","1900","0400","M"
"1000851","M","1700","2500","M"
"1000855","M","0800","0100","M"
"1000860","M","0500","0625","M"
"1000867","M","1000","0400","M"
"1000873","M","2200","0500","M"
"1000888","M","0800","0300","M"
"1000892","M","1700","2700","M"
"1000894","M","0800","0300","M"
"1000895","M","0800","0100","M"
"1000897","M","0500","0675","M"
"1000898","M","0500","0100","M"
"1000899","M","0500","0300","M"
"1000900","M","0800","0300","M"
"1000909","M","1000","0100","M"
"1000911","M","1700","1100","M"
"1000921","M","2900","0350","M"
"1000924","M","1700","1100","M"
"1000934","M","0900","1000","M"
"1000935","M","3000","0500","M"
"1000936","M","1000","1150","M"
"1000941","M","1800","2900","M"
"1000944","M","1100","0200","M"
"1000950","M","1000","0300","M"
"1000971","M","1000","1140","M"
"1000982","M","1700","1100","M"
"1000984","M","2000","0100","M"
"1000987","M","1400","0100","M"
"1000989","M","2900","0400","M"
"1000995","M","1000","0800","M"
"1000998","M","1700","0300","M"
"1000999","M","1400","0900","M"
"1001010","M","1000","0100","M"
"1001017","M","1400","1200","M"
"1001032","M","7140","1700","M"
"1001033","M","1600","0500","M"
"1001040","M","0600","0500","M"
"1001047","M","0800","0300","M"
"1001065","M","0800","0300","M"
"1001071","M","0700","0600","M"
"1001083","M","0975","0200","M"
"1001087","M","1700","3000","M"
"1001104","M","2900","1525","M"
"1001106","M","1700","3000","M"
"1001109","M","1000","0100","M"
"1001120","M","0500","0100","M"
"1001129","M","0800","0300","M"
"1001131","M","0600","0500","M"
"1001149","M","0400","0200","M"
"1001155","M","0800","0300","M"
"1001158","M","0500","0100","M"
"1001160","M","1500","9900","M"
"1001185","M","0200","0300","M"
"1001187","M","1000","1300","M"
"1001189","M","0800","0300","M"
"1001190","M","1800","0300","M"
"1001199","M","1800","2900","M"
"1001202","M","1000","0300","M"
"1001218","M","2900","1525","M"
"1001226","M","0500","0400","M"
"1001229","M","1000","0600","M"
"1001243","M","2900","0100","M"
"1001256","M","1000","0100","M"
"1001265","M","1000","1800","M"
"1001276","M","1700","2900","M"
"1001283","M","1700","3200","M"
"1001286","M","1000","1000","M"
"1001293","M","1700","0100","M"
"1001306","M","0500","0150","M"
"1001308","M","0800","0300","M"
"1001310","M","1000","1600","M"
"1001313","M","0900","0900","M"
"1001314","M","1000","0100","M"
"1001330","M","1800","2900","M"
"1001336","M","2000","0100","M"
"1001337","M","0500","0725","M"
"1001338","M","1800","0320","M"
"1001342","M","1600","1600","M"
"1001343","M","1900","0400","M"
"1001344","M","0500","0400","M"
"1001350","M","0900","0900","M"
"1001366","M","1000","0300","M"
"1001370","M","2000","0100","M"
"1001372","M","1000","0500","M"
"1001378","M","1400","1200","M"
"1001384","M","1700","0100","M"
"1001391","M","1000","1700","M"
"1001393","M","2000","0100","M"
"1001394","M","2000","0100","M"
"1001398","M","0800","0100","M"
"1001399","M","3000","0400","M"
"1001401","M","0500","0200","M"
"1001403","M","1000","0600","M"
"1001404","M","1700","2000","M"
"1001408","M","1900","0400","M"
"1001410","M","1000","0900","M"
"1001412","M","2000","0100","M"
"1001421","M","0500","0725","M"
"1001437","M","1000","0400","M"
"1001444","M","0900","0400","M"
"1001454","M","1200","0900","M"
"1001465","M","0800","0300","M"
"1001468","M","1600","2600","M"
"1001470","M","0800","0300","M"
"1001475","M","2100","0300","M"
"1001476","M","2900","1525","M"
"1001485","M","1700","1350","M"
"1001492","M","0600","0500","M"
"1001501","M","1400","9900","M"
"1001535","M","0800","0100","M"
"1001540","M","0600","0500","M"
"1001548","M","2100","0300","M"
"1001549","M","1700","1350","M"
"1001555","M","0800","0300","M"
"1001557","M","1900","1100","M"
"1001563","M","1700","3000","M"
"1001570","M","0900","0400","M"
"1001578","M","0900","0900","M"
"1001582","M","1000","0100","M"
"1001596","M","0900","0300","M"
"1001617","M","1600","2700","M"
"1001626","M","2100","0300","M"
"1001634","M","0800","0300","M"
"1001641","M","1700","3200","M"
"1001649","M","0800","0100","M"
"1001650","M","2300","0100","M"
"1001654","M","3000","0500","M"
"1001666","M","1000","1000","M"
"1001671","M","1000","0300","M"
"1001673","M","0700","0150","M"
"1001686","M","1600","2500","M"
"1001705","M","0600","0500","M"
"1001733","M","1000","0400","M"
"1001734","M","1000","0400","M"
"1001735","M","0800","0300","M"
"1001746","M","1000","1000","M"
"1001748","M","1900","1100","M"
"1001755","M","1600","2600","M"
"1001757","M","1000","1700","M"
"1001774","M","1000","0700","M"
"1001775","M","2900","1550","M"
"1001797","M","2500","1300","M"
"1001800","M","2200","1400","M"
"1001801","M","2200","1400","M"
"1001802","M","2200","1400","M"
"1001804","M","0800","0300","M"
"1001815","M","1600","1100","M"
"1001823","M","0400","0200","M"
"1001847","M","0500","0200","M"
"1001854","M","1000","1400","M"
"1001862","M","1000","0400","M"
"1001864","M","0500","0100","M"
"1001867","M","2000","0100","M"
"1001868","M","0800","0300","M"
"1001871","M","1000","1000","M"
"1001881","M","1600","2600","M"
"1001897","M","1000","0100","M"
"1001909","M","0800","0300","M"
"1001911","M","1700","1300","M"
"1001917","M","2900","1550","M"
"1001921","M","1700","3800","M"
"1001959","M","1100","0300","M"
"1001963","M","1000","1800","M"
"1001982","M","1700","1100","M"
"1001984","M","2600","0500","M"
"1001986","M","1700","0200","M"
"1002013","M","1400","1200","M"
"1002019","M","1700","1300","M"
"1002020","M","2300","0100","M"
"1002022","M","1000","0800","M"
"1002024","M","0900","0900","M"
"1002033","M","0800","0300","M"
"1002049","M","0200","0100","M"
"1002052","M","0200","0100","M"
"1002056","M","0800","0300","M"
"1002067","M","1410","1000","M"
"1002074","M","3000","0500","M"
"1002077","M","2900","1525","M"
"1002081","M","1700","2000","M"
"1002082","M","0800","0300","M"
"1002085","M","1000","1300","M"
"1002086","M","1000","1000","M"
"1002089","M","1000","0600","M"
"1002092","M","1800","0300","M"
"1002095","M","0500","0300","M"
"1002097","M","0800","0300","M"
"1002103","M","1700","1100","M"
"1002104","M","0900","0300","M"
"1002107","M","1000","0900","M"
"1002124","M","0700","0150","M"
"1002125","M","0900","0400","M"
"1002126","M","1700","1100","M"
"1002129","M","0800","0300","M"
"1002132","M","1000","1000","M"
"1002145","M","2500","1000","M"
"1002146","M","1700","1750","M"
"1002153","M","0200","0100","M"
"1002154","M","0500","0625","M"
"1002156","M","1500","9900","M"
"1002161","M","1700","2800","M"
"1002184","M","1800","2900","M"
"1002194","M","1700","0800","M"
"1002195","M","1800","2900","M"
"1002215","M","1700","2900","M"
"1002244","M","1700","1350","M"
"1002254","M","0900","1000","M"
"1002285","M","1400","1200","M"
"1002287","M","1000","1600","M"
"1002302","M","1000","1000","M"
"1002305","M","1400","1200","M"
"1002306","M","1800","2900","M"
"1002318","M","2000","0100","M"
"1002326","M","1700","0200","M"
"1002353","M","1400","1200","M"
"1002362","M","0200","0200","M"
"1002365","M","1100","0300","M"
"1002366","M","0850","0400","M"
"1002370","M","1000","1000","M"
"1002375","M","2900","1525","M"
"1002377","M","0500","0150","M"
"1002387","M","1700","0100","M"
"1002407","M","0500","0200","M"
"1002408","M","2000","0100","M"
"1002410","M","1000","0400","M"
"1002416","M","2500","9900","M"
"1002417","M","1000","0400","M"
"1002418","M","2900","0100","M"
"1002431","M","0500","0200","M"
"1002433","M","2100","0300","M"
"1002440","M","1000","1900","M"
"1002443","M","1000","0100","M"
"1002455","M","1200","0900","M"
"1002458","M","1600","1000","M"
"1002471","M","1700","1100","M"
"1002482","M","1000","0700","M"
"1002484","M","0500","0100","M"
"1002487","M","1000","0600","M"
"1002491","M","2200","0100","M"
"1002492","M","1700","1750","M"
"1002493","M","1700","2100","M"
"1002500","M","2000","0100","M"
"1002503","M","2300","0100","M"
"1002516","M","0800","0300","M"
"1002518","M","1700","1300","M"
"1002524","M","0900","0400","M"
"1002527","M","2900","0650","M"
"1002532","M","2600","0200","M"
"1002535","M","2500","0500","M"
"1002545","M","0700","0700","M"
"1002546","M","2300","0100","M"
"1002550","M","0900","1000","M"
"1002551","M","1000","0400","M"
"1002563","M","1000","0500","M"
"1002566","M","1700","1100","M"
"1002569","M","2900","1550","M"
"1002570","M","1700","1750","M"
"1002579","M","0500","0100","M"
"1002583","M","1000","0300","M"
"1002584","M","0800","0300","M"
"1002590","M","2900","1550","M"
"1002598","M","0500","0100","M"
"1002607","M","1100","0500","M"
"1002613","M","0800","0300","M"
"1002614","M","1000","0400","M"
"1002619","M","1000","0800","M"
"1002623","M","1600","1100","M"
"1002626","M","0900","0300","M"
"1002633","M","1000","0300","M"
"1002634","M","0900","0400","M"
"1002649","M","0900","0700","M"
"1002652","M","1300","0210","M"
"1002674","M","1000","0400","M"
"1002677","M","1800","0900","M"
"1002682","M","1800","2700","M"
"1002686","M","1600","1700","M"
"1002689","M","0500","0900","M"
"1002705","M","1000","1000","M"
"1002712","M","1700","2500","M"
"1002725","M","0800","0100","M"
"1002729","M","1000","0100","M"
"1002734","M","0500","0400","M"
"1002748","M","0500","0625","M"
"1002758","M","1000","0300","M"
"1002761","M","1000","0700","M"
"1002764","M","0800","0100","M"
"1002767","M","1700","3000","M"
"1002783","M","2900","9900","M"
"1002788","M","0500","0150","M"
"1002790","M","1700","1460","M"
"1002793","M","2500","0100","M"
"1002794","M","1000","1000","M"
"1002796","M","1200","0900","M"
"1002804","M","1700","1350","M"
"1002805","M","0500","0150","M"
"1002806","M","1000","1150","M"
"1002808","M","2500","1100","M"
"1002830","M","0800","0300","M"
"1002833","M","2500","1100","M"
"1002843","M","1700","2700","M"
"1002849","M","0800","0300","M"
"1002850","M","0200","0100","M"
"1002853","M","0800","0100","M"
"1002855","M","2900","0900","M"
"1002860","M","1200","0200","M"
"1002868","M","0800","0300","M"
"1002876","M","0400","0100","M"
"1002880","M","0700","1100","M"
"1002882","M","0700","0800","M"
"1002904","M","1700","1100","M"
"1002915","M","1400","0900","M"
"1002938","M","1000","1900","M"
"1002941","M","1700","3800","M"
"1002945","M","1700","1100","M"
"1002950","M","0800","0300","M"
"1002954","M","1000","0700","M"
"1002961","M","1700","2000","M"
"1002966","M","2200","0500","M"
"1002975","M","0500","0150","M"
"1002977","M","0900","1000","M"
"1002981","M","1000","1000","M"
"1002984","M","7140","1700","M"
"1002993","M","1000","0400","M"
"1003003","M","1300","0210","M"
"1003004","M","1700","2800","M"
"1003006","M","1700","4200","M"
"1003009","M","1700","3800","M"
"1003023","M","1000","0300","M"
"1003029","M","0100","0200","M"
"1003035","M","1700","4400","M"
"1003046","M","0500","0100","M"
"1003049","M","2000","0100","M"
"1003050","M","2000","0100","M"
"1003060","M","1000","0300","M"
"1003070","M","1900","0400","M"
"1003073","M","1700","2500","M"
"1003082","M","0500","9900","M"
"1003090","M","3000","0500","M"
"1003096","M","0500","0100","M"
"1003098","M","0500","0100","M"
"1003103","M","2100","0300","M"
"1003104","M","0500","0100","M"
"1003108","M","0500","0100","M"
"1003113","M","1900","0400","M"
"1003114","M","2100","0300","M"
"1003115","M","1000","1000","M"
"1003149","M","2500","0100","M"
"1003152","M","2900","0400","M"
"1003153","M","2050","1460","M"
"1003161","M","0900","0900","M"
"1003163","M","1500","1600","M"
"1003164","M","1700","3000","M"
"1003172","M","1000","1150","M"
"1003185","M","1600","2900","M"
"1003186","M","0700","0600","M"
"1003193","M","0900","0300","M"
"1003220","M","0500","0100","M"
"1003223","M","0500","0725","M"
"1003229","M","1500","9900","M"
"1003235","M","1800","0900","M"
"1003236","M","1000","0400","M"
"1003242","M","2000","0100","M"
"1003274","M","2000","0100","M"
"1003282","M","1600","0400","M"
"1003289","M","7140","1700","M"
"1003290","M","0800","0300","M"
"1003297","M","2200","0500","M"
"1003299","M","1000","0800","M"
"1003300","M","1300","0210","M"
"1003302","M","1800","0910","M"
"1003307","M","0500","0100","M"
"1003308","M","1000","0700","M"
"1003313","M","1700","0700","M"
"1003314","M","0800","0500","M"
"1003317","M","1600","2600","M"
"1003320","M","1000","0800","M"
"1003337","M","0800","0300","M"
"1003357","M","1700","1700","M"
"1003380","M","1410","0100","M"
"1003386","M","1000","0700","M"
"1003392","M","1000","1000","M"
"1003393","M","1100","0500","M"
"1003394","M","0800","0300","M"
"1003395","M","0900","0900","M"
"1003405","M","0800","0100","M"
"1003420","M","1000","0400","M"
"1003421","M","1700","0100","M"
"1003428","M","1000","1000","M"
"1003450","M","1700","0300","M"
"1003456","M","1400","1200","M"
"1003458","M","2900","1550","M"
"1003463","M","0500","0100","M"
"1003471","M","0800","0300","M"
"1003484","M","1000","0700","M"
"1003491","M","0800","0300","M"
"1003501","M","0900","0900","M"
"1003507","M","0400","0200","M"
"1003510","M","1800","0300","M"
"1003513","M","1800","2900","M"
"1003519","M","2900","1525","M"
"1003525","M","1700","3000","M"
"1003530","M","2900","0450","M"
"1003533","M","1000","0300","M"
"1003550","M","1600","2900","M"
"1003556","M","2000","0100","M"
"1003568","M","1000","0600","M"
"1003571","M","1700","0100","M"
"1003574","M","2000","0100","M"
"1003577","M","1000","0600","M"
"1003583","M","1700","1100","M"
"1003589","M","1000","0700","M"
"1003598","M","0800","0300","M"
"1003600","M","2900","1525","M"
"1003605","M","0600","0500","M"
"1003619","M","2300","0100","M"
"1003620","M","1700","1400","M"
"1003633","M","1600","1600","M"
"1003641","M","0500","0750","M"
"1003654","M","0800","0100","M"
"1003681","M","0800","0300","M"
"1003682","M","1900","0400","M"
"1003697","M","2200","9900","M"
"1003700","M","1600","1600","M"
"1003725","M","0900","0400","M"
"1003729","M","1400","1300","M"
"1003748","M","1410","0600","M"
"1003775","M","0800","0300","M"
"1003777","M","0200","0300","M"
"1003783","M","1000","1300","M"
"1003790","M","0800","0300","M"
"1003791","M","1000","1300","M"
"1003793","M","1800","0300","M"
"1003795","M","0500","0200","M"
"1003796","M","1000","0700","M"
"1003806","M","2500","0500","M"
"1003810","M","1700","0200","M"
"1003821","M","1200","0900","M"
"1003822","M","1800","2900","M"
"1003836","M","1600","2900","M"
"1003864","M","2000","0100","M"
"1003871","M","1700","1500","M"
"1003874","M","1700","3000","M"
"1003882","M","2900","1525","M"
"1003891","M","2600","0650","M"
"1003892","M","0400","0100","M"
"1003893","M","1000","1000","M"
"1003894","M","1000","1000","M"
"1003896","M","3000","0500","M"
"1003901","M","0500","0100","M"
"1003902","M","0900","0300","M"
"1003908","M","1600","1000","M"
"1003912","M","1700","1100","M"
"1003914","M","2300","0100","M"
"1003917","M","1000","0600","M"
"1003919","M","1500","1000","M"
"1003921","M","2000","0100","M"
"1003926","M","0800","0300","M"
"1003929","M","2050","1460","M"
"1003941","M","1000","0500","M"
"1003946","M","0200","0100","M"
"1003951","M","0700","1100","M"
"1003963","M","0900","0400","M"
"1003964","M","1000","0300","M"
"1003976","M","1700","0800","M"
"1003988","M","0700","0150","M"
"1003989","M","2200","0500","M"
"1003995","M","0500","0100","M"
"1003998","M","1400","0900","M"
"1004002","M","0200","0200","M"
"1004004","M","0800","0100","M"
"1004014","M","1100","0500","M"
"1004018","M","1700","3000","M"
"1004034","M","1200","0200","M"
"1004058","M","1410","0600","M"
"1004065","M","1700","1350","M"
"1004073","M","7140","1700","M"
"1004097","M","1000","0700","M"
"1004101","M","1700","2700","M"
"1004107","M","1000","1700","M"
"1004115","M","2900","1550","M"
"1004116","M","1100","0500","M"
"1004121","M","1700","0100","M"
"1004129","M","1500","1600","M"
"1004143","M","1200","0900","M"
"1004148","M","0500","0725","M"
"1004164","M","2000","0100","M"
"1004169","M","0800","0300","M"
"1004175","M","1000","1600","M"
"1004179","M","1600","2900","M"
"1004202","M","0900","1000","M"
"1004205","M","0800","0100","M"
"1004215","M","3000","0400","M"
"1004216","M","1000","1000","M"
"1004219","M","1700","0500","M"
"1004221","M","1400","1200","M"
"1004232","M","0800","0300","M"
"1004238","M","1800","0300","M"
"1004239","M","1800","2900","M"
"1004250","M","1700","3150","M"
"1004256","M","1000","0600","M"
"1004257","M","1700","0100","M"
"1004258","M","2000","0100","M"
"1004259","M","1000","0600","M"
"1004262","M","0500","0725","M"
"1004263","M","1600","2900","M"
"1004275","M","1700","2000","M"
"1004283","M","0800","0100","M"
"1004289","M","0500","0400","M"
"1004307","M","1900","0400","M"
"1004313","M","1700","1100","M"
"1004316","M","0500","0625","M"
"1004321","M","0800","0300","M"
"1004339","M","2900","0400","M"
"1004342","M","1800","0800","M"
"1004347","M","2900","1550","M"
"1004349","M","2000","0100","M"
"1004350","M","1700","0800","M"
"1004361","M","0900","0300","M"
"1004365","M","1300","1020","M"
"1004367","M","2000","0100","M"
"1004372","M","0500","0100","M"
"1004373","M","1000","0500","M"
"1004380","M","0900","0400","M"
"1004393","M","0800","0100","M"
"1004394","M","0500","0400","M"
"1004411","M","1700","0100","M"
"1004421","M","2800","0100","M"
"1004427","M","1700","1500","M"
"1004428","M","2100","0300","M"
"1004429","M","2100","0300","M"
"1004432","M","1500","1600","M"
"1004438","M","0500","0725","M"
"1004440","M","2000","0100","M"
"1004443","M","2000","0100","M"
"1004449","M","1000","0100","M"
"1004456","M","0800","0100","M"
"1004457","M","3000","0300","M"
"1004459","M","3000","0400","M"
"1004460","M","1000","0100","M"
"1004461","M","1400","1200","M"
"1004471","M","0900","9900","M"
"1004472","M","1000","0600","M"
"1004473","M","1000","0600","M"
"1004475","M","1700","2000","M"
"1004477","M","1700","2100","M"
"1004479","M","0900","0900","M"
"1004488","M","1700","0800","M"
"1004497","M","1000","0700","M"
"1004514","M","0200","0100","M"
"1004515","M","0800","0100","M"
"1004522","M","2600","0500","M"
"1004529","M","0500","0725","M"
"1004534","M","1700","2100","M"
"1004535","M","0500","0100","M"
"1004540","M","0600","0100","M"
"1004543","M","1700","3800","M"
"1004546","M","0500","0100","M"
"1004549","M","1700","3000","M"
"1004565","M","1700","0100","M"
"1004568","M","1100","0200","M"
"1004596","M","1000","0300","M"
"1004602","M","2800","0400","M"
"1004612","M","0300","0500","M"
"1004635","M","1700","1460","M"
"1004643","M","1700","3300","M"
"1004649","M","0700","0700","M"
"1004662","M","1700","1700","M"
"1004663","M","3000","0300","M"
"1004670","M","0800","0300","M"
"1004673","M","1600","2600","M"
"1004675","M","1000","1000","M"
"1004677","M","0500","0725","M"
"1004683","M","1600","2500","M"
"1004686","M","0800","0300","M"
"1004697","M","0800","0300","M"
"1004701","M","2100","0300","M"
"1004705","M","2900","1525","M"
"1004714","M","2100","0300","M"
"1004718","M","0500","0100","M"
"1004722","M","1000","0300","M"
"1004725","M","1400","1200","M"
"1004737","M","2500","1100","M"
"1004752","M","0900","0150","M"
"1004754","M","1100","0200","M"
"1004772","M","0800","0300","M"
"1004774","M","1200","0900","M"
"1004778","M","1700","0100","M"
"1004786","M","2100","0300","M"
"1004788","M","1700","2100","M"
"1004801","M","1700","3300","M"
"1004811","M","1000","0100","M"
"1004813","M","1700","1500","M"
"1004818","M","0800","0300","M"
"1004826","M","2200","0900","M"
"1004835","M","2200","1400","M"
"1004859","M","2050","1460","M"
"1004862","M","1700","1700","M"
"1004865","M","3000","0300","M"
"1004871","M","2050","1460","M"
"1004873","M","1000","0700","M"
"1004876","M","1400","1200","M"
"1004887","M","0800","0300","M"
"1004893","M","0800","0100","M"
"1004895","M","0500","0300","M"
"1004903","M","1000","1000","M"
"1004907","M","0500","0100","M"
"1004931","M","1410","1000","M"
"1004934","M","2100","0300","M"
"1004938","M","0800","0300","M"
"1004956","M","0800","0300","M"
"1004962","M","2100","0300","M"
"1004965","M","1000","1000","M"
"1004967","M","1700","2000","M"
"1004973","M","0800","0300","M"
"1004976","M","1300","0600","M"
"1004977","M","0400","0100","M"
"1004982","M","1700","3000","M"
"1004986","M","2100","0300","M"
"1004999","M","2900","1525","M"
"1005004","M","0900","0400","M"
"1005013","M","0800","0100","M"
"1005015","M","0900","0900","M"
"1005025","M","2100","0300","M"
"1005027","M","0700","1200","M"
"1005043","M","1500","9900","M"
"1005056","M","0700","0150","M"
"1005065","M","1000","0400","M"
"1005067","M","1700","2000","M"
"1005078","M","2200","1400","M"
"1005081","M","1000","0100","M"
"1005084","M","1700","1300","M"
"1005092","M","1600","1600","M"
"1005094","M","1400","1200","M"
"1005098","M","0900","1000","M"
"1005102","M","2500","1000","M"
"1005104","M","0500","0100","M"
"1005108","M","1700","1100","M"
"1005115","M","1700","3000","M"
"1005122","M","0500","0750","M"
"1005147","M","1200","0900","M"
"1005155","M","1400","0100","M"
"1005161","M","0600","0500","M"
"1005168","M","1600","2900","M"
"1005170","M","1000","0900","M"
"1005177","M","1700","0800","M"
"1005180","M","1000","1130","M"
"1005181","M","2100","0300","M"
"1005187","M","0500","0100","M"
"1005205","M","1100","0100","M"
"1005208","M","0800","0300","M"
"1005212","M","0800","0300","M"
"1005219","M","1600","1200","M"
"1005230","M","1700","1350","M"
"1005231","M","1700","3200","M"
"1005232","M","1700","0100","M"
"1005237","M","1700","2700","M"
"1005243","M","1700","2000","M"
"1005244","M","0500","0725","M"
"1005249","M","0800","0300","M"
"1005252","M","0800","0300","M"
"1005256","M","0800","0100","M"
"1005257","M","2100","0300","M"
"1005269","M","1000","0100","M"
"1005271","M","1000","2400","M"
"1005280","M","1000","0700","M"
"1005292","M","1500","0100","M"
"1005293","M","1700","1300","M"
"1005294","M","1700","0800","M"
"1005298","M","1700","1460","M"
"1005310","M","1000","1000","M"
"1005312","M","1000","1700","M"
"1005324","M","1400","1200","M"
"1005333","M","0700","1100","M"
"1005334","M","1410","0600","M"
"1005337","M","1000","0700","M"
"1005338","M","1000","1000","M"
"1005344","M","0800","0500","M"
"1005359","M","0800","0300","M"
"1005365","M","2900","1550","M"
"1005377","M","1000","0100","M"
"1005381","M","2900","9900","M"
"1005387","M","1410","0600","M"
"1005393","M","2200","0500","M"
"1005397","M","0900","1000","M"
"1005405","M","2000","0100","M"
"1005416","M","1000","0100","M"
"1005432","M","1600","1800","M"
"1005447","M","0200","0100","M"
"1005455","M","1500","0100","M"
"1005461","M","1700","1400","M"
"1005469","M","1700","2700","M"
"1005475","M","1700","2900","M"
