"3331557","M","2400","0100","M"
"3331539","M","2400","0100","M"
"3331520","M","2400","0100","M"
"3331552","M","2400","0100","M"
"3331584","M","2400","0100","M"
"3331578","M","2400","0100","M"
"3331579","M","2400","0100","M"
"3331580","M","2400","0100","M"
"3331503","M","2400","0100","M"
"3331581","M","2400","0100","M"
"3331502","M","2400","0100","M"
"3331500","M","2400","0100","M"
"3331499","M","2400","0100","M"
"3331577","M","2400","0100","M"
"3331583","M","2400","0100","M"
"3331504","M","2400","0100","M"
"3331497","M","2400","0100","M"
"3331586","M","2400","0100","M"
"3331496","M","2400","0100","M"
"3331587","M","2400","0100","M"
"3331494","M","2400","0100","M"
"3331493","M","2400","0100","M"
"3331588","M","2400","0100","M"
"3331590","M","2400","0100","M"
"3331593","M","2400","0100","M"
"3331498","M","2400","0100","M"
"3331569","M","2400","0100","M"
"3331513","M","2400","0100","M"
"3331568","M","2400","0100","M"
"3331512","M","2400","0100","M"
"3331511","M","2400","0100","M"
"3331576","M","2400","0100","M"
"3331570","M","2400","0100","M"
"3331509","M","2400","0100","M"
"3331571","M","2400","0100","M"
"3331572","M","2400","0100","M"
"3331507","M","2400","0100","M"
"3331574","M","2400","0100","M"
"3331573","M","2400","0100","M"
"3331506","M","2400","0100","M"
"3331508","M","2400","0100","M"
"5578619","M","2600","0300","M"
"8885015","M","2600","0300","M"
"8090009","M","2600","0300","M"
"8883923","M","2600","0300","M"
"1320068","M","2600","0300","M"
"1329739","M","2600","0300","M"
"1327384","M","2600","0300","M"
"3700002","M","2800","0200","M"
"3707435","M","2800","0200","M"
"2428363","M","2800","0200","M"
"6122274","M","2800","0500","M"
"6120034","M","2800","0500","M"
"2281691","M","2800","0500","M"
"2287224","M","2800","0500","M"
"5275136","M","2800","0500","M"
"3332061","M","2800","0500","M"
"5144948","M","2800","0500","M"
"2289401","M","2800","0600","M"
"7319191","M","2800","0100","M"
"7797613","M","2800","0100","M"
"7316261","M","2800","0100","M"
"7317361","M","2800","0100","M"
"6230005","M","2800","0100","M"
"2280932","M","2800","0100","M"
"2287397","M","2800","0100","M"
"2420119","M","2800","0100","M"
"1613926","M","2800","0100","M"
"2287256","M","2800","0100","M"
"2617963","M","2800","0100","M"
"5273209","M","2800","0100","M"
"5145295","M","2800","0100","M"
"2884183","M","2800","0100","M"
"5140538","M","2800","0100","M"
"5270001","M","2800","0100","M"
"5145367","M","2800","0100","M"
"7310023","M","2800","9900","M"
"7310049","M","2800","9900","M"
"7315018","M","2800","9900","M"
"6122453","M","2800","9900","M"
"7316276","M","2800","9900","M"
"7316529","M","2800","9900","M"
"7311999","M","2800","9900","M"
"7875443","M","2800","9900","M"
"1321792","M","2800","9900","M"
"1321999","M","2800","9900","M"
"1327411","U","","","U"
"5275309","M","2800","9900","M"
"5277193","M","2800","9900","M"
"5147107","M","2800","9900","M"
"8980714","M","3000","0800","M"
"9537577","M","3000","0800","M"
"1073065","M","3000","0800","M"
"1080032","M","3000","0800","M"
"1080031","M","3000","0800","M"
"1080022","M","3000","0800","M"
"1080023","M","3000","0800","M"
"1080030","M","3000","0800","M"
"1080029","M","3000","0800","M"
"2284348","M","3000","0800","M"
"2286180","M","3000","0800","M"
"2285929","M","3000","0800","M"
"2283976","M","3000","0800","M"
"2286989","M","3000","0800","M"
"2286944","M","3000","0800","M"
"2286750","M","3000","0800","M"
"1670042","M","3000","0800","M"
"1670049","M","3000","0800","M"
"2281107","M","3000","0800","M"
"2280029","M","3000","0800","M"
"2287364","M","3000","0800","M"
"2356009","M","3000","0800","M"
"2358440","M","3000","0800","M"
"2356870","M","3000","0800","M"
"2289816","M","3000","0800","M"
"2354144","M","3000","0800","M"
"2289532","M","3000","0800","M"
"5449382","M","3000","0800","M"
"2427239","M","3000","0800","M"
"5445871","M","3000","0800","M"
"3659372","M","3000","0800","M"
"7870083","M","3000","0900","M"
"7878868","M","3000","0900","M"
"9225933","M","3000","0900","M"
"2363589","M","3000","0900","M"
"2289220","M","3000","0900","M"
"3560189","M","3000","0900","M"
"4125407","M","3000","0900","M"
"7871751","M","3000","1000","M"
"7878381","M","3000","1000","M"
"6233038","M","3000","0400","M"
"6236975","M","3000","0400","M"
"6230009","M","3000","0400","M"
"6234590","M","3000","0400","M"
"6230025","M","3000","0400","M"
"7799558","M","3000","0400","M"
"5579066","M","3000","0400","M"
"6236268","M","3000","0400","M"
"5578698","M","3000","0400","M"
"5578661","M","3000","0400","M"
"5578036","M","3000","0400","M"
"6235780","M","3000","0400","M"
"5577516","M","3000","0400","M"
"6788888","M","3000","0400","M"
"6232299","M","3000","0400","M"
"5578533","M","3000","0400","M"
"6230037","M","3000","0400","M"
"6236611","M","3000","0400","M"
"6230393","M","3000","0400","M"
"6230518","M","3000","0400","M"
"6230902","M","3000","0400","M"
"6236499","M","3000","0400","M"
"6239204","M","3000","0400","M"
"7796959","M","3000","0400","M"
"6238356","M","3000","0400","M"
"6238419","M","3000","0400","M"
"6237782","M","3000","0400","M"
"6237638","M","3000","0400","M"
"7798065","M","3000","0400","M"
"7791527","M","3000","0400","M"
"2366689","M","3000","0400","M"
"2367167","M","3000","0400","M"
"2367110","M","3000","0400","M"
"2363964","M","3000","0400","M"
"2363421","M","3000","0400","M"
"2363364","M","3000","0400","M"
"2363164","M","3000","0400","M"
"1076551","M","3000","0400","M"
"1076702","M","3000","0400","M"
"2365480","M","3000","0400","M"
"1079172","M","3000","0400","M"
"2364863","M","3000","0400","M"
"2423764","M","3000","0400","M"
"2423387","M","3000","0400","M"
"2422503","M","3000","0400","M"
"2421799","M","3000","0400","M"
"2421297","M","3000","0400","M"
"2425518","M","3000","0400","M"
"2424617","M","3000","0400","M"
"2424142","M","3000","0400","M"
"2420032","M","3000","0400","M"
"2420045","M","3000","0400","M"
"2368777","M","3000","0400","M"
"2420659","M","3000","0400","M"
"2420593","M","3000","0400","M"
"2420515","M","3000","0400","M"
"2420086","M","3000","0400","M"
"2420083","M","3000","0400","M"
"2420082","M","3000","0400","M"
"2286093","M","3000","0400","M"
"2286043","M","3000","0400","M"
"2285384","M","3000","0400","M"
"2286543","M","3000","0400","M"
"2284423","M","3000","0400","M"
"2286546","M","3000","0400","M"
"2283977","M","3000","0400","M"
"2283954","M","3000","0400","M"
"2283837","M","3000","0400","M"
"2283810","M","3000","0400","M"
"2283750","M","3000","0400","M"
"2284509","M","3000","0400","M"
"2289004","M","3000","0400","M"
"2288969","M","3000","0400","M"
"2288660","M","3000","0400","M"
"2288365","M","3000","0400","M"
"2288335","M","3000","0400","M"
"2287004","M","3000","0400","M"
"2286709","M","3000","0400","M"
"2286707","M","3000","0400","M"
"2286654","M","3000","0400","M"
"2286564","M","3000","0400","M"
"2287887","M","3000","0400","M"
"2280099","M","3000","0400","M"
"2280101","M","3000","0400","M"
"2282241","M","3000","0400","M"
"2280678","M","3000","0400","M"
"2280435","M","3000","0400","M"
"2280411","M","3000","0400","M"
"2280216","M","3000","0400","M"
"2280182","M","3000","0400","M"
"2280164","M","3000","0400","M"
"2280162","M","3000","0400","M"
"2280112","M","3000","0400","M"
"2355509","M","3000","0400","M"
"2355334","M","3000","0400","M"
"2355107","M","3000","0400","M"
"2361841","M","3000","0400","M"
"2361697","M","3000","0400","M"
"2360735","M","3000","0400","M"
"2361203","M","3000","0400","M"
"2350013","M","3000","0400","M"
"2353194","M","3000","0400","M"
"5440013","M","3000","0400","M"
"2428133","M","3000","0400","M"
"5575244","M","3000","0400","M"
"2429557","M","3000","0400","M"
"5571014","M","3000","0400","M"
"5571237","M","3000","0400","M"
"5570689","M","3000","0400","M"
"5571958","M","3000","0400","M"
"5571984","M","3000","0400","M"
"2428406","M","3000","0400","M"
"5571862","M","3000","0400","M"
"5570431","M","3000","0400","M"
"2770474","M","3000","0400","M"
"3353080","M","3000","0400","M"
"3354903","M","3000","0400","M"
"3354334","M","3000","0400","M"
"4125073","M","3000","0400","M"
"7904780","M","3000","0100","M"
"6910000","M","3000","0100","M"
"6230100","M","3000","0100","M"
"8024227","M","3000","0100","M"
"8020012","M","3000","0100","M"
"8020014","M","3000","0100","M"
"8029613","M","3000","0100","M"
"2367549","M","3000","0100","M"
"2421415","M","3000","0100","M"
"2425656","M","3000","0100","M"
"2425608","M","3000","0100","M"
"2368642","M","3000","0100","M"
"2420528","M","3000","0100","M"
"2420033","M","3000","0100","M"
"2420068","M","3000","0100","M"
"2287406","M","3000","0100","M"
"2280161","M","3000","0100","M"
"2361228","M","3000","0100","M"
"2352313","M","3000","0100","M"
"2427836","M","3000","0100","M"
"2771777","M","3000","0100","M"
"3358491","M","3000","0100","M"
"2461150","M","3000","0100","M"
"2460096","M","3000","0100","M"
"2460344","M","3000","0100","M"
"2469484","M","3000","0100","M"
"2464160","M","3000","0100","M"
"2468175","M","3000","0100","M"
"2467182","M","3000","0100","M"
"6234222","M","3000","0500","M"
"7905494","M","3000","0500","M"
"6234776","M","3000","0500","M"
"6560003","M","3000","0500","M"
"5578534","M","3000","0500","M"
"7865506","M","3000","0500","M"
"7862359","M","3000","0500","M"
"7864333","M","3000","0500","M"
"8022223","M","3000","0500","M"
"6050030","M","3000","0500","M"
"6050031","M","3000","0500","M"
"6051687","M","3000","0500","M"
"2366656","M","3000","0500","M"
"1073894","M","3000","0500","M"
"2363462","M","3000","0500","M"
"2365342","M","3000","0500","M"
"2422075","M","3000","0500","M"
"2424116","M","3000","0500","M"
"2422101","M","3000","0500","M"
"2421747","M","3000","0500","M"
"2421674","M","3000","0500","M"
"2421242","M","3000","0500","M"
"2422362","M","3000","0500","M"
"2426549","M","3000","0500","M"
"2280417","M","3000","0500","M"
"2424493","M","3000","0500","M"
"2424365","M","3000","0500","M"
"2424323","M","3000","0500","M"
"2424138","M","3000","0500","M"
"2420125","M","3000","0500","M"
"2420167","M","3000","0500","M"
"1619908","M","3000","0500","M"
"2284560","M","3000","0500","M"
"2283578","M","3000","0500","M"
"2283030","M","3000","0500","M"
"2280363","M","3000","0500","M"
"1153937","M","3000","0500","M"
"2358624","M","3000","0500","M"
"2358223","M","3000","0500","M"
"2355229","M","3000","0500","M"
"2355059","M","3000","0500","M"
"2355937","M","3000","0500","M"
"2350040","M","3000","0500","M"
"2429198","M","3000","0500","M"
"2428658","M","3000","0500","M"
"2428490","M","3000","0500","M"
"2427504","M","3000","0500","M"
"2427979","M","3000","0500","M"
"2428984","M","3000","0500","M"
"2428185","M","3000","0500","M"
"2428873","M","3000","0500","M"
"3701521","M","3000","0500","M"
"4120047","M","3000","0500","M"
"3350569","M","3000","0500","M"
"3708273","M","3000","0500","M"
"3709592","M","3000","0500","M"
"3352700","M","3000","0500","M"
"3352827","M","3000","0500","M"
"3353721","M","3000","0500","M"
"3704352","M","3000","0500","M"
"3702800","M","3000","0500","M"
"4125339","M","3000","0500","M"
"3700941","M","3000","0500","M"
"2460004","M","3000","0500","M"
"2460006","M","3000","0500","M"
"6232787","M","3000","9900","M"
"6234308","M","3000","9900","M"
"6233175","M","3000","9900","M"
"6230003","M","3000","9900","M"
"6235878","M","3000","9900","M"
"8323308","M","3000","9900","M"
"8322782","M","3000","9900","M"
"6232346","M","3000","9900","M"
"8980213","M","3000","9900","M"
"6230027","M","3000","9900","M"
"6230030","M","3000","9900","M"
"6232502","M","3000","9900","M"
"6239558","M","3000","9900","M"
"8985455","M","3000","9900","M"
"7900013","M","3000","9900","M"
"6238707","M","3000","9900","M"
"7794287","M","3000","9900","M"
"8986305","M","3000","0600","M"
"8988247","M","3000","9900","M"
"8982644","M","3000","9900","M"
"2367460","M","3000","9900","M"
"2367582","M","3000","9900","M"
"2367648","M","3000","9900","M"
"2367222","M","3000","9900","M"
"2362783","M","3000","9900","M"
"2366901","M","3000","9900","M"
"2367957","M","3000","9900","M"
"2363826","M","3000","9900","M"
"2364083","M","3000","9900","M"
"2363200","M","3000","9900","M"
"2366434","M","3000","9900","M"
"2366322","M","3000","9900","M"
"2365751","M","3000","9900","M"
"2365646","M","3000","9900","M"
"2365620","M","3000","9900","M"
"2364082","M","3000","9900","M"
"2364260","M","3000","9900","M"
"2422243","M","3000","9900","M"
"2423653","M","3000","9900","M"
"2424936","M","3000","9900","M"
"2425777","M","3000","9900","M"
"2426764","M","3000","9900","M"
"2423790","M","3000","9900","M"
"2425104","M","3000","9900","M"
"2424581","M","3000","9900","M"
"1072204","M","3000","9900","M"
"1071102","M","3000","9900","M"
"2369327","M","3000","9900","M"
"1071637","M","3000","9900","M"
"2368942","M","3000","9900","M"
"1072259","M","3000","9900","M"
"2368467","M","3000","9900","M"
"2368461","M","3000","9900","M"
"2368419","M","3000","9900","M"
"2368328","M","3000","9900","M"
"2368020","M","3000","9900","M"
"1070637","M","3000","9900","M"
"2420140","M","3000","9900","M"
"2420084","M","3000","9900","M"
"2420069","M","3000","9900","M"
"2420050","M","3000","9900","M"
"2420046","M","3000","9900","M"
"2420152","M","3000","9900","M"
"2285619","M","3000","9900","M"
"2284832","M","3000","9900","M"
"2288460","M","3000","9900","M"
"2288198","M","3000","9900","M"
"1232330","M","3000","9900","M"
"1232407","M","3000","9900","M"
"1232620","M","3000","9900","M"
"1233628","M","3000","9900","M"
"1235894","M","3000","9900","M"
"1980006","M","3000","9900","M"
"1891994","M","3000","9900","M"
"1894980","M","3000","9900","M"
"1327338","M","3000","9900","M"
"1234549","M","3000","9900","M"
"2280196","M","3000","9900","M"
"2280195","M","3000","9900","M"
"2280127","M","3000","9900","M"
"2280247","M","3000","9900","M"
"2354339","M","3000","9900","M"
"2360002","M","3000","9900","M"
"2357469","M","3000","9900","M"
"2360068","M","3000","9900","M"
"2356316","M","3000","9900","M"
"2360110","M","3000","9900","M"
"2355128","M","3000","9900","M"
"2354842","M","3000","9900","M"
"2361523","M","3000","9900","M"
"2361090","M","3000","9900","M"
"2360700","M","3000","9900","M"
"2360687","M","3000","9900","M"
"2360507","M","3000","9900","M"
"2360475","M","3000","9900","M"
"2360427","M","3000","9900","M"
"2360252","M","3000","9900","M"
"2350033","M","3000","9900","M"
"2351046","M","3000","9900","M"
"4129576","M","3000","9900","M"
"5440030","M","3000","9900","M"
"4129074","M","3000","9900","M"
"2429753","M","3000","9900","M"
"2429372","M","3000","9900","M"
"5273711","M","3000","9900","M"
"3355649","M","3000","9900","M"
"3350036","M","3000","9900","M"
"3350032","M","3000","9900","M"
"4128789","M","3000","9900","M"
"4126874","M","3000","9900","M"
"4127699","M","3000","9900","M"
"4125821","M","3000","9900","M"
"4124600","M","3000","9900","M"
"4120462","M","3000","9900","M"
"4126885","M","3000","9900","M"
"4126303","M","3000","9900","M"
"4121626","M","3000","9900","M"
"4120498","M","3000","9900","M"
"4128403","M","3000","9900","M"
"4125446","M","3000","9900","M"
"4124169","M","3000","9900","M"
"4121730","M","3000","9900","M"
"4122637","M","3000","9900","M"
"4122812","M","3000","9900","M"
"4123337","M","3000","9900","M"
"4128136","M","3000","9900","M"
"4122958","M","3000","9900","M"
"7872395","M","3000","1200","M"
"8021330","M","3000","1200","M"
"8020015","M","3000","1200","M"
"8020691","M","3000","1200","M"
"2422368","M","3000","1200","M"
"2426655","M","3000","1200","M"
"2350005","M","3000","1200","M"
"2427960","M","3000","1200","M"
"3357042","M","3000","1200","M"
"7260381","U","","","U"
"7262925","U","","","U"
"9004058","M","1900","0600","M"
"9004173","M","2400","9900","M"
"5751381","M","0100","0900","M"
"2286000","M","0800","0100","M"
"3339261","M","1600","1200","M"
"2360092","M","2100","0300","M"
"2360094","M","2100","0300","M"
"2360095","M","2100","0300","M"
"2360096","M","2100","0300","M"
"2360097","M","2100","0300","M"
"2360098","M","2100","0300","M"
"2360099","M","2100","0300","M"
"2360100","M","2100","0300","M"
"2360101","M","2100","0300","M"
"2360102","M","2100","0300","M"
"2360103","M","2100","0300","M"
"2360104","M","2100","0300","M"
"2360105","M","2100","0300","M"
"2360106","M","2100","0300","M"
"2360107","M","2100","0300","M"
"2360108","M","2100","0300","M"
"2360109","M","2100","0300","M"
"2360111","M","2100","0300","M"
"2360116","M","2100","0300","M"
"2360115","M","2100","0300","M"
"2360114","M","2100","0300","M"
"2360113","M","2100","0300","M"
"2360112","M","2100","0300","M"
"2360117","M","2100","0300","M"
"2360073","M","2100","0300","M"
"2360074","M","2100","0300","M"
"2360075","M","2100","0300","M"
"2360076","M","2100","0300","M"
"2360077","M","2100","0300","M"
"2360078","M","2100","0300","M"
"2360079","M","2100","0300","M"
"2360080","M","2100","0300","M"
"2360081","M","2100","0300","M"
"2360082","M","2100","0300","M"
"2360083","M","2100","0300","M"
"2360084","M","2100","0300","M"
"2360085","M","2100","0300","M"
"2360086","M","2100","0300","M"
"2360087","M","2100","0300","M"
"2360088","M","2100","0300","M"
"2360090","M","2100","0300","M"
"2360091","M","2100","0300","M"
"1073712","M","1700","0200","M"
"3650168","M","0900","0500","M"
"3650165","M","0900","0500","M"
"3650171","M","0900","0500","M"
"3650167","M","0900","0500","M"
"3650174","M","0900","0500","M"
"3650169","M","0900","0500","M"
"3650166","M","0900","0500","M"
"3650172","M","0900","0500","M"
"3650175","M","0900","0500","M"
"3650176","M","0900","0500","M"
"2200008","M","3200","0200","M"
"7870114","M","1400","0500","M"
"1100052","M","0200","0900","M"
"1800042","M","0800","9900","M"
"2700035","M","1400","0500","M"
"5620040","M","1300","0100","M"
"5620290","M","1300","0100","M"
"6710043","M","1100","9900","M"
"6000974","U","","","U"
"3663304","M","1300","0600","M"
"6000969","U","","","U"
"5660057","M","0100","0500","M"
"1115163","M","1400","9900","M"
"1115165","M","1400","9900","M"
"9031139","M","7500","0800","M"
"9031222","M","7500","1400","M"
"9031140","M","7500","0800","M"
"9028495","M","7500","0800","M"
"9043103","M","7500","1700","M"
"9031082","M","7800","0100","M"
"9046594","M","7800","0100","M"
"9040825","M","7800","0400","M"
"9021370","M","7800","0400","M"
"9026777","M","7800","0400","M"
"7714417","M","2000","0600","M"
"7715779","M","2000","0600","M"
"7869236","M","0100","0100","M"
"7860060","M","0200","0600","M"
"8680060","M","1400","1200","M"
"8680061","M","1400","1200","M"
"8680062","M","1400","1200","M"
"8680063","M","1400","1200","M"
"8680064","M","1400","1200","M"
"8680065","M","1400","1200","M"
"6122180","M","1600","0600","M"
"9032145","M","7800","0600","M"
"9032128","M","7800","0600","M"
"9021693","M","7800","0400","M"
"9031109","M","7800","0400","M"
"9044075","M","7800","0400","M"
"9028882","M","7800","0600","M"
"9025122","M","7800","0200","M"
"9029012","M","7800","0400","M"
"2509514","M","1700","0800","M"
"7310155","M","0900","0500","M"
"5640059","M","0700","0400","M"
"8980295","M","1600","0900","M"
"8680066","M","1600","1200","M"
"8680067","M","1600","1200","M"
"8680073","M","1600","1200","M"
"8680070","M","1600","1200","M"
"8680071","M","1600","1200","M"
"8680072","M","1600","1200","M"
"8680068","M","1600","1200","M"
"8680069","M","1600","1200","M"
"5140033","M","2500","9900","M"
"5750111","M","1600","1200","M"
"7900027","M","0900","9900","M"
"1003409","U","","","U"
"8680074","M","1600","1200","M"
"8680075","M","1600","1200","M"
"8680076","M","1600","1200","M"
"5750112","M","0800","0700","M"
"1390105","M","0900","0100","M"
"1390106","M","0400","9900","M"
"2420311","M","1400","2000","M"
"3608335","M","1400","0800","M"
"3608334","M","1400","0800","M"
"2880049","M","0400","9900","M"
"3661831","U","","","U"
"7310156","M","0600","0500","M"
"7310157","M","0600","0500","M"
"1890260","M","1400","1400","M"
"5270031","M","3000","9900","M"
"1116218","M","0200","0900","M"
"1116219","M","0200","0900","M"
"2550128","M","1500","0100","M"
"3101759","M","0400","0100","M"
"3100879","M","1400","1300","M"
"3103678","M","1400","1300","M"
"3104730","M","1400","1300","M"
"3101974","M","0400","9900","M"
"5660059","M","0600","0500","M"
"5660058","M","0600","0500","M"
"4750034","M","1400","0300","M"
"5270033","M","0900","0100","M"
"5270022","M","0900","0100","M"
"5270032","M","0900","0100","M"
"3100059","M","1400","1300","M"
"8980297","M","1400","1600","M"
"8980298","M","1400","0300","M"
"2420312","M","0600","0100","M"
"5270034","M","1600","0900","M"
"5270035","M","1600","0900","M"
"8980300","M","0200","0100","M"
"8980301","M","0200","0100","M"
"8980302","M","0200","0100","M"
"8980303","M","0200","0100","M"
"8980304","M","0200","0100","M"
"8980305","M","0200","0100","M"
"8980299","M","2100","0300","M"
"5276248","U","","","U"
"5270036","M","1600","1200","M"
"8980306","M","0200","0100","M"
"8980307","M","0200","0100","M"
"8980308","M","0200","0100","M"
"8980309","M","0200","0100","M"
"8980310","M","0200","0100","M"
"8980311","M","0200","0100","M"
"8980312","M","0200","0100","M"
"8980313","M","0200","0100","M"
"8980314","M","0200","0100","M"
"8980315","M","0200","0100","M"
"8970049","U","","","U"
"8980316","M","0200","0100","M"
"8980319","M","1400","2400","M"
"8980317","M","1400","2400","M"
"8980320","M","1400","2400","M"
"8980321","M","0900","0100","M"
"8980322","M","1400","2400","M"
"8980323","M","1400","2400","M"
"8980324","M","1400","2400","M"
"8980325","M","1400","2400","M"
"3658099","U","","","U"
"7900028","M","1100","0400","M"
"5750113","U","","","U"
"1017001","M","0300","0500","M"
"1122472","M","0900","0100","M"
"2259401","M","1400","1300","M"
"2280192","M","0600","0100","M"
"2280193","M","0600","0100","M"
"2360126","M","2100","0300","M"
"2361747","M","2100","0300","M"
"2421804","M","0100","0500","M"
"2507901","M","0200","0700","M"
"3600038","M","1400","0800","M"
"3600039","M","1400","0800","M"
"3600063","M","1400","0800","M"
"3870027","M","0700","0300","M"
"5444298","M","0200","0500","M"
"5445712","M","0100","0100","M"
"7310116","M","1400","1800","M"
"8884735","M","1700","0200","M"
"8962348","M","1400","1300","M"
"2420313","M","0600","0100","M"
"2420314","M","0600","0100","M"
"5440076","M","3000","0500","M"
"1116489","M","1400","0200","M"
"5440075","M","3000","9900","M"
"2420315","M","0400","9900","M"
"1320138","M","0800","9900","M"
"1320139","M","0800","9900","M"
"6650041","M","3100","0100","M"
"5570104","M","1400","1200","M"
"2420317","M","3000","0100","M"
"5020099","U","","","U"
"2420316","M","0600","0100","M"
"2250020","M","1500","0200","M"
"5620038","M","1300","0100","M"
"1860072","U","","","U"
"8680048","M","1400","1800","M"
"1380067","M","0200","9900","M"
"1116778","M","3000","0800","M"
"2300015","M","1400","1600","M"
"8980328","M","2300","0300","M"
"8980327","M","2300","0300","M"
"8980326","M","2300","0300","M"
"3870145","U","","","U"
"1320141","M","1100","0700","M"
"1610062","U","","","U"
"8980329","M","0600","0200","M"
"8980330","M","0100","0200","M"
"8980331","M","0100","0300","M"
"2940449","M","0100","0200","M"
"2281177","M","1400","0500","M"
"5720047","M","1300","0100","M"
"8680082","M","1600","1300","M"
"2011526","M","2000","0600","M"
"3275640","M","2000","0600","M"
"2977430","M","2000","0600","M"
"3650178","M","1400","1000","M"
"6650042","M","2400","9900","M"
"8980332","M","0100","0200","M"
"7860075","M","0100","0100","M"
"5570105","M","1400","1200","M"
"5570106","M","1400","1200","M"
"2281189","M","1400","1600","M"
"6280224","M","1400","0600","M"
"1380068","M","0200","0900","M"
"1380069","M","0200","0900","M"
"1117087","U","3000","0900","U"
"5440077","M","0100","0400","M"
"1870009","M","2400","0100","M"
"3663340","M","2400","0100","M"
"3663334","M","2400","0100","M"
"3663337","M","2400","0100","M"
"3663338","M","2400","0100","M"
"5140035","M","0100","0300","M"
"5140034","M","0100","0300","M"
"1117204","U","","","U"
"3332570","M","1400","1300","M"
"2720129","M","1400","1000","M"
"2363166","U","1400","1800","U"
"2360140","M","1400","1800","M"
"1390108","M","1400","9900","M"
"6120095","M","1400","9900","M"
"5440078","M","0100","0100","M"
"2420322","M","3000","0800","M"
"7900030","M","3000","9900","M"
"1123029","M","3000","0200","M"
"5720048","M","1300","0100","M"
"5440079","U","","","U"
"1117677","M","1500","9900","M"
"5440080","M","0300","0500","M"
"3332573","M","2400","0100","M"
"3332572","M","2400","0100","M"
"1290020","M","1400","0800","M"
"1290019","M","1400","0800","M"
"6788780","M","1800","0900","M"
"6783887","M","1800","0900","M"
"7310162","M","1400","0400","M"
"5140036","M","1100","0700","M"
"1950603","M","0600","0100","M"
"2300016","M","0200","0500","M"
"2300017","M","0200","0500","M"
"8090022","M","0200","0700","M"
"1320144","M","1100","0700","M"
"1123036","U","","","U"
"3650180","U","","","U"
"2300019","M","0200","0500","M"
"5720050","M","1600","0900","M"
"5720049","M","1600","0900","M"
"2300018","M","0200","0500","M"
"3663341","M","2500","9900","M"
"3663343","M","2500","9900","M"
"3663344","M","2500","9900","M"
"2281204","M","1100","0700","M"
"3332575","M","1400","0300","M"
"8090023","M","3100","0100","M"
"6710062","M","3000","0700","M"
"6120098","U","1400","0500","U"
"5100003","U","2500","0600","U"
"5100004","M","2500","9900","M"
"3650182","M","1400","1000","M"
"2281207","M","1400","0600","M"
"2281208","M","1400","0600","M"
"3301570","U","","","U"
"1870010","M","2500","0200","M"
"2281210","M","3000","0700","M"
"1123170","M","0100","0200","M"
"1123172","M","0200","9900","M"
"1123171","M","0100","0200","M"
"2550133","M","2300","0100","M"
"3780113","M","1000","0100","M"
"2281211","M","3000","0700","M"
"8980333","M","3000","0700","M"
"1380072","U","","","U"
"2880052","M","0100","0500","M"
"3650186","M","1400","0900","M"
"5570110","M","1400","1200","M"
"2281220","M","1100","0100","M"
"8980335","U","","","U"
"1123178","M","0400","9900","M"
"1123179","M","0400","9900","M"
"2200009","M","3000","9900","M"
"2420328","M","0100","1000","M"
"4750037","M","0200","9900","M"
"4750038","M","0200","9900","M"
"6120099","M","1400","0500","M"
"8980336","M","2800","9900","M"
"2420330","M","0600","0100","M"
"8840029","M","0100","0200","M"
"8840030","M","0100","0200","M"
"7090096","M","0100","0100","M"
"8680087","M","1600","1300","M"
"1014136","U","","","U"
"7860079","M","0100","0900","M"
"2420331","M","0200","0300","M"
"1810016","M","0100","0900","M"
"1320145","M","2300","0700","M"
"4120153","M","1100","0700","M"
"6230088","M","3000","9900","M"
"2200010","M","3000","9900","M"
"3350058","M","3000","0800","M"
"1320146","M","0100","0900","M"
"6520016","M","0400","9900","M"
"6520017","M","0400","9900","M"
"6520018","M","0400","9900","M"
"5440082","M","0900","9900","M"
"5440083","M","0900","9900","M"
"1390112","M","0100","0700","M"
"1950605","M","2400","0100","M"
"7860080","M","1000","0100","M"
"3850007","M","0200","0400","M"
"2618467","M","1100","0100","M"
"2840002","M","1400","1300","M"
"8774709","M","0200","0200","M"
"8778040","M","0200","0200","M"
"8849121","M","0100","0400","M"
"1320149","M","0600","0100","M"
"1420775","M","0100","0100","M"
"1420776","M","0100","0100","M"
"1420778","M","0100","0200","M"
"6710063","M","0100","0300","M"
"6710064","M","0100","0300","M"
"6710065","M","0100","0300","M"
"6710066","M","0100","0300","M"
"2281534","M","0300","0200","M"
"7310165","U","","","U"
"1250026","M","0200","0400","M"
"7640040","M","1400","0400","M"
"3350059","M","3000","0900","M"
"4120154","M","1600","0900","M"
"4120155","M","1600","0900","M"
"2281535","M","1000","0100","M"
"2281537","M","1000","0100","M"
"2281539","M","1000","0100","M"
"2020013","M","0900","0500","M"
"2020006","M","0900","0500","M"
"1953921","M","0100","0100","M"
"1950608","M","0100","0100","M"
"5570112","U","","","U"
"1380075","M","0200","0900","M"
"6710067","U","","","U"
"2200011","M","3000","9900","M"
"2200012","M","3000","9900","M"
"8980339","U","","","U"
"1950609","M","2400","0100","M"
"1123238","M","0900","0500","M"
"3600087","M","1400","0800","M"
"7870133","M","1400","0400","M"
"8080198","U","","","U"
"1290023","M","1400","0800","M"
"5530009","M","1400","1300","M"
"3680012","M","1800","0200","M"
"1123568","M","0400","0100","M"
"2550136","M","2300","0100","M"
"8980341","M","3000","0500","M"
"8980342","M","3000","0500","M"
"8980343","M","1900","9900","M"
"2281545","M","1100","0400","M"
"4120156","M","0900","9900","M"
"2500028","M","0200","0800","M"
